Voucher Type;Voucher No;Voucher Date;Account;Posting 1;Posting 2;Posting 3;Posting 4;Posting 5;Period Start;No of Periods;Subledger No;Invoice Date;Invoice No;OCR;Due Date;Text;TaxRule;Amount
AR;102284040;20250901;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284040;20250901;3694;61110;;15401;10587;;;;;;;;;;2;-7437.78
AR;102284040;20250901;3694;61110;;15402;10587;;;;;;;;;;2;-8007.82
AR;102284040;20250901;3694;61110;;15501;10587;;;;;;;;;;2;-14220.02
AR;102284040;20250901;3694;61110;;15601;10587;;;;;;;;;;2;-12265.09
AR;102284040;20250901;3694;61110;;15602;10587;;;;;;;;;;2;-11400.61
AR;102284040;20250901;3694;61110;;15701;10587;;;;;;;;;;2;-14230.49
AR;102284040;20250901;3694;61120;;06401;10587;;;;;;;;;;2;-1153.7
AR;102284040;20250901;3694;61120;;06506;10587;;;;;;;;;;2;-5571.36
AR;102284040;20250901;3694;61120;;06802;10587;;;;;;;;;;2;-3358.65
AR;102284040;20250901;3290;61110;;15401;10574;;;;;;;;;;;-450
AR;102284040;20250901;1518;613;;KST;;;;;;;;;;;;-34.24
AR;102284040;20250901;3018;61110;;15101;;;;;;;;;;;;-176
AR;102284040;20250901;3018;61110;;15102;;;;;;;;;;;;-1173
AR;102284040;20250901;3018;61110;;15103;;;;;;;;;;;;-993.19
AR;102284040;20250901;3018;61110;;15701;;;;;;;;;;;;-74
AR;102284040;20250901;3018;61120;;22301;;;;;;;;;;;;-428.07
AR;102284040;20250901;3018;61110;;15101;;;;;;;;;;;;-305
AR;102284040;20250901;3018;61110;;15103;;;;;;;;;;;;-86
AR;102284040;20250901;3018;61110;;15602;;;;;;;;;;;;-144
AR;102284040;20250901;3018;61120;;22301;;;;;;;;;;;;-559.23
AR;102284040;20250901;3018;61110;;15101;;;;;;;;;;;;-525.61
AR;102284040;20250901;3018;61110;;15102;;;;;;;;;;;;-1286
AR;102284040;20250901;3018;61110;;15103;;;;;;;;;;;;-2302
AR;102284040;20250901;3018;61110;;15601;;;;;;;;;;;;-828
AR;102284040;20250901;3018;61110;;15701;;;;;;;;;;;;-737
AR;102284040;20250901;3018;61120;;06401;;;;;;;;;;;;-328
AR;102284040;20250901;3018;61120;;22301;;;;;;;;;;;;-615
AR;102284040;20250901;3011;61110;;15501;10760;;;;;;;;;;;-181.24
AR;102284040;20250901;3011;61110;;15701;10760;;;;;;;;;;;-181.24
AR;102284040;20250901;3011;61110;;15101;10760;;;;;;;;;;;-3306.5
AR;102284040;20250901;3011;61110;;15102;10760;;;;;;;;;;;-2723
AR;102284040;20250901;3011;61110;;15103;10760;;;;;;;;;;;-3890
AR;102284040;20250901;3011;61110;;15401;10760;;;;;;;;;;;-4473.5
AR;102284040;20250901;3011;61110;;15402;10760;;;;;;;;;;;-4279
AR;102284040;20250901;3011;61110;;15501;10760;;;;;;;;;;;-4473.5
AR;102284040;20250901;3011;61110;;15601;10760;;;;;;;;;;;-1361.5
AR;102284040;20250901;3011;61110;;15602;10760;;;;;;;;;;;-2334
AR;102284040;20250901;3011;61110;;15701;10760;;;;;;;;;;;-3112
AR;102284040;20250901;3011;61120;;22301;10760;;;;;;;;;;;-583.5
AR;102284040;20250901;3011;61110;;15101;10760;;;;;;;;;;;-112.72
AR;102284040;20250901;3011;61110;;15401;10760;;;;;;;;;;;-56.36
AR;102284040;20250901;3011;61110;;15402;10760;;;;;;;;;;;-56.36
AR;102284040;20250901;3011;61110;;15102;10760;;;;;;;;;;;-30.95
AR;102284040;20250901;3011;61110;;15103;10760;;;;;;;;;;;-30.95
AR;102284040;20250901;3011;61110;;15601;10760;;;;;;;;;;;-61.9
AR;102284040;20250901;3011;61110;;15701;10760;;;;;;;;;;;-30.95
AR;102284040;20250901;3011;61110;;15101;10760;;;;;;;;;;;-362.3
AR;102284040;20250901;3011;61110;;15102;10760;;;;;;;;;;;-289.84
AR;102284040;20250901;3011;61110;;15103;10760;;;;;;;;;;;-414.75
AR;102284040;20250901;3011;61110;;15601;10760;;;;;;;;;;;-193.26
AR;102284040;20250901;3011;61110;;15602;10760;;;;;;;;;;;-143.01
AR;102284040;20250901;3011;61110;;15701;10760;;;;;;;;;;;-171.38
AR;102284040;20250901;3011;61120;;22301;10760;;;;;;;;;;;-24.07
AR;102284040;20250901;3011;61110;;15102;10760;;;;;;;;;;;-75.15
AR;102284040;20250901;3011;61110;;15103;10760;;;;;;;;;;;-75.15
AR;102284040;20250901;3011;61110;;15401;10760;;;;;;;;;;;-75.15
AR;102284040;20250901;3011;61120;;22301;10760;;;;;;;;;;;-75.15
AR;102284040;20250901;3015;61110;;15701;10760;;;;;;;;;;;-630
AR;102284040;20250901;3011;61110;;15101;10760;;;;;;;;;;;-251.99
AR;102284040;20250901;3011;61110;;15101;10760;;;;;;;;;;;-500.61
AR;102284040;20250901;3011;61110;;15701;10760;;;;;;;;;;;-166.87
AR;102284040;20250901;3011;61110;;15101;10760;;;;;;;;;;;-3560.76
AR;102284040;20250901;3011;61110;;15102;10760;;;;;;;;;;;-2373.84
AR;102284040;20250901;3011;61110;;15103;10760;;;;;;;;;;;-2769.48
AR;102284040;20250901;3011;61110;;15601;10760;;;;;;;;;;;-1186.92
AR;102284040;20250901;3011;61110;;15602;10760;;;;;;;;;;;-2373.84
AR;102284040;20250901;3011;61110;;15701;10760;;;;;;;;;;;-1780.38
AR;102284040;20250901;3011;61110;;15101;10760;;;;;;;;;;;-464.16
AR;102284040;20250901;3011;61110;;15102;10760;;;;;;;;;;;-464.16
AR;102284040;20250901;3011;61110;;15601;10760;;;;;;;;;;;-232.08
AR;102284040;20250901;3011;61110;;15602;10760;;;;;;;;;;;-464.16
AR;102284040;20250901;3011;61110;;15701;10760;;;;;;;;;;;-232.08
AR;102284040;20250901;3011;61110;;15101;10760;;;;;;;;;;;-1503
AR;102284040;20250901;3011;61110;;15102;10760;;;;;;;;;;;-1052.1
AR;102284040;20250901;3011;61110;;15103;10760;;;;;;;;;;;-1352.7
AR;102284040;20250901;3011;61110;;15401;10760;;;;;;;;;;;-1352.7
AR;102284040;20250901;3011;61110;;15402;10760;;;;;;;;;;;-2254.5
AR;102284040;20250901;3011;61110;;15501;10760;;;;;;;;;;;-1803.6
AR;102284040;20250901;3011;61110;;15601;10760;;;;;;;;;;;-450.9
AR;102284040;20250901;3011;61110;;15602;10760;;;;;;;;;;;-1352.7
AR;102284040;20250901;3011;61110;;15701;10760;;;;;;;;;;;-751.5
AR;102284040;20250901;3011;61120;;22301;10760;;;;;;;;;;;-300.6
AR;102284040;20250901;2970;;;;;;;;;;;;;;;4041973.1
AR;102284041;20250901;3740;550;;;;;;;;;;;;;;28.65
AR;102284041;20250901;3740;550;;;;;;;;;;;;;;-0.15
AR;102284041;20250901;3099;61110;;15401;;;;;;;;;;;;173
AR;102284041;20250901;3099;61110;;15402;;;;;;;;;;;;1904
AR;102284041;20250901;3099;61110;;15501;;;;;;;;;;;;2336
AR;102284041;20250901;3099;61110;;15601;;;;;;;;;;;;173
AR;102284041;20250901;3099;61110;;15602;;;;;;;;;;;;522
AR;102284041;20250901;4721;61110;;15602;;;;;;;;;;;;1058.6
AR;102284041;20250901;3099;61110;;15601;10762;;;;;;;;;;;125
AR;102284041;20250901;3099;61110;;15602;10762;;;;;;;;;;;250
AR;102284041;20250901;3012;61110;;01001;;;;;;;;;;;2;-13243.05
AR;102284041;20250901;3290;61110;;01201;10572;;;;;;;;;;;-833
AR;102284041;20250901;3290;61110;;15501;10572;;;;;;;;;;;10
AR;102284041;20250901;3242;550;;KST;10750;;;;;;;;;;;-9310
AR;102284041;20250901;2425;550;;KST;;;;;;;;;;;;-5263
AR;102284041;20250901;2425;550;;KST;;;;;;;;;;;;-79
AR;102284041;20250901;3011;61110;;15402;10606;;;;;;;;;;;12799.01
AR;102284041;20250901;3011;61110;;15501;10606;;;;;;;;;;;8760.38
AR;102284041;20250901;3011;61110;;00701;10502;;;;;;;;;;;-162094.28
AR;102284041;20250901;3011;61110;;00901;10502;;;;;;;;;;;-118411.47
AR;102284041;20250901;3011;61110;;01001;10502;;;;;;;;;;;-305689.2
AR;102284041;20250901;3011;61110;;01101;10502;;;;;;;;;;;-81726.96
AR;102284041;20250901;3011;61110;;01201;10502;;;;;;;;;;;-207898.52
AR;102284041;20250901;3011;61110;;07601;10502;;;;;;;;;;;-55743.89
AR;102284041;20250901;3011;61110;;08301;10502;;;;;;;;;;;-67108.46
AR;102284041;20250901;3011;61110;;15601;10502;;;;;;;;;;;-216052.82
AR;102284041;20250901;3011;61110;;15602;10502;;;;;;;;;;;-440261.56
AR;102284041;20250901;3011;61110;;15701;10502;;;;;;;;;;;-181310.28
AR;102284041;20250901;3010;61150;;21001;;;;;;;;;;;;-395662.34
AR;102284041;20250901;3010;61150;;21201;;;;;;;;;;;;-122410
AR;102284041;20250901;3011;61110;;00701;10501;;;;;;;;;;;-74366.92
AR;102284041;20250901;3011;61110;;00901;10501;;;;;;;;;;;-98510.66
AR;102284041;20250901;3011;61110;;01001;10501;;;;;;;;;;;-62752.98
AR;102284041;20250901;3011;61110;;01101;10501;;;;;;;;;;;-43037.84
AR;102284041;20250901;3011;61110;;01201;10501;;;;;;;;;;;-75076.76
AR;102284041;20250901;3011;61110;;08301;10501;;;;;;;;;;;-12271.03
AR;102284041;20250901;3011;61110;;15601;10501;;;;;;;;;;;-41569.97
AR;102284041;20250901;3011;61110;;15602;10501;;;;;;;;;;;-169255.02
AR;102284041;20250901;3011;61110;;15701;10501;;;;;;;;;;;-186059.32
AR;102284041;20250901;3011;61110;;15701;10501;;;;;;;;;;;-7686.85
AR;102284041;20250901;3011;61110;;15401;10501;;;;;;;;;;;-21882.86
AR;102284041;20250901;3011;61110;;15402;10501;;;;;;;;;;;-314918.95
AR;102284041;20250901;3011;61110;;15501;10501;;;;;;;;;;;-298219.83
AR;102284041;20250901;3015;61110;;00901;10520;;;;;;;;;;;-1608.16
AR;102284041;20250901;3015;61110;;01001;10520;;;;;;;;;;;-2412.24
AR;102284041;20250901;3015;61110;;01201;10520;;;;;;;;;;;-8040.8
AR;102284041;20250901;3015;61110;;15103;10520;;;;;;;;;;;-2067.63
AR;102284041;20250901;3015;61110;;15401;10520;;;;;;;;;;;-1378.42
AR;102284041;20250901;3015;61110;;15402;10520;;;;;;;;;;;-8959.73
AR;102284041;20250901;3015;61110;;15501;10520;;;;;;;;;;;-8959.73
AR;102284041;20250901;3015;61110;;15601;10520;;;;;;;;;;;-8270.52
AR;102284041;20250901;3015;61110;;15602;10520;;;;;;;;;;;-22743.93
AR;102284041;20250901;3015;61110;;15701;10520;;;;;;;;;;;-13094.99
AR;102284041;20250901;3015;61110;;00701;10510;;;;;;;;;;;-2814.28
AR;102284041;20250901;3015;61110;;00901;10510;;;;;;;;;;;-5628.55
AR;102284041;20250901;3015;61110;;01001;10510;;;;;;;;;;;-10740.21
AR;102284041;20250901;3015;61110;;01101;10510;;;;;;;;;;;-2067.63
AR;102284041;20250901;3015;61110;;01201;10510;;;;;;;;;;;-4594.74
AR;102284041;20250901;3015;61110;;07601;10510;;;;;;;;;;;-1780.46
AR;102284041;20250901;3015;61110;;08301;10510;;;;;;;;;;;-2010.19
AR;102284041;20250901;3015;61110;;15101;10510;;;;;;;;;;;-344.6
AR;102284041;20250901;3015;61110;;15102;10510;;;;;;;;;;;-172.3
AR;102284041;20250901;3015;61110;;15103;10510;;;;;;;;;;;-344.6
AR;102284041;20250901;3015;61110;;15401;10510;;;;;;;;;;;-516.9
AR;102284041;20250901;3015;61110;;15402;10510;;;;;;;;;;;-3618.3
AR;102284041;20250901;3015;61110;;15501;10510;;;;;;;;;;;-1723
AR;102284041;20250901;3015;61110;;15601;10510;;;;;;;;;;;-3618.3
AR;102284041;20250901;3015;61110;;15602;10510;;;;;;;;;;;-8959.6
AR;102284041;20250901;3015;61110;;15701;10510;;;;;;;;;;;-4652.1
AR;102284041;20250901;3019;61110;;00701;10500;;;;;;;;;;;-1834.78
AR;102284041;20250901;3019;61110;;00901;10500;;;;;;;;;;;-720.74
AR;102284041;20250901;3019;61110;;01001;10500;;;;;;;;;;;-3965.05
AR;102284041;20250901;3019;61110;;01101;10500;;;;;;;;;;;-2252.52
AR;102284041;20250901;3019;61110;;01201;10500;;;;;;;;;;;-2919.13
AR;102284041;20250901;3019;61110;;07601;10500;;;;;;;;;;;-99.9
AR;102284041;20250901;3019;61110;;15701;10500;;;;;;;;;;;-720.74
AR;102284041;20250901;2420;550;;KST;10162;;;;;;;;;;;-6975
AR;102284041;20250901;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284041;20250901;3694;61110;;00901;10587;;;;;;;;;;2;-679.79
AR;102284041;20250901;3694;61110;;01101;10587;;;;;;;;;;2;-84.71
AR;102284041;20250901;3694;61110;;15401;10587;;;;;;;;;;2;-207.37
AR;102284041;20250901;3694;61110;;15402;10587;;;;;;;;;;2;-7020.17
AR;102284041;20250901;3694;61110;;15501;10587;;;;;;;;;;2;-10715.56
AR;102284041;20250901;3694;61110;;15601;10587;;;;;;;;;;2;-12885.28
AR;102284041;20250901;3694;61110;;15602;10587;;;;;;;;;;2;-33872.49
AR;102284041;20250901;3694;61110;;15701;10587;;;;;;;;;;2;-17890.41
AR;102284041;20250901;3290;61110;;15601;10577;;;;;;;;;;;-875
AR;102284041;20250901;3290;61110;;15602;10577;;;;;;;;;;;-595
AR;102284041;20250901;3290;61110;;01101;10579;;;;;;;;;;;-430
AR;102284041;20250901;3018;61110;;00701;;;;;;;;;;;;-768
AR;102284041;20250901;3018;61110;;00901;;;;;;;;;;;;-810
AR;102284041;20250901;3018;61110;;01001;;;;;;;;;;;;-2516.43
AR;102284041;20250901;3018;61110;;01101;;;;;;;;;;;;-1587
AR;102284041;20250901;3018;61110;;01201;;;;;;;;;;;;-1976.79
AR;102284041;20250901;3018;61110;;07601;;;;;;;;;;;;-67.66
AR;102284041;20250901;3018;61110;;08301;;;;;;;;;;;;-152
AR;102284041;20250901;3018;61110;;15701;;;;;;;;;;;;-501.05
AR;102284041;20250901;3018;61110;;00701;;;;;;;;;;;;-584.4
AR;102284041;20250901;3018;61110;;00901;;;;;;;;;;;;-185
AR;102284041;20250901;3018;61110;;01001;;;;;;;;;;;;-1350.25
AR;102284041;20250901;3018;61110;;01101;;;;;;;;;;;;-520
AR;102284041;20250901;3018;61110;;01201;;;;;;;;;;;;-760.34
AR;102284041;20250901;3018;61110;;07601;;;;;;;;;;;;-159
AR;102284041;20250901;3018;61110;;00701;;;;;;;;;;;;-1164.63
AR;102284041;20250901;3018;61110;;00901;;;;;;;;;;;;-386
AR;102284041;20250901;3018;61110;;01001;;;;;;;;;;;;-2713.18
AR;102284041;20250901;3018;61110;;01101;;;;;;;;;;;;-1449.43
AR;102284041;20250901;3018;61110;;01201;;;;;;;;;;;;-1897.23
AR;102284041;20250901;3018;61110;;07601;;;;;;;;;;;;-555
AR;102284041;20250901;3018;61110;;08301;;;;;;;;;;;;-234
AR;102284041;20250901;3018;61110;;15601;;;;;;;;;;;;-431.72
AR;102284041;20250901;3018;61110;;15602;;;;;;;;;;;;-193
AR;102284041;20250901;3018;61110;;15701;;;;;;;;;;;;-637.02
AR;102284041;20250901;3011;61110;;00901;10760;;;;;;;;;;;-181.24
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-181.24
AR;102284041;20250901;3011;61110;;15701;10760;;;;;;;;;;;-181.24
AR;102284041;20250901;3011;61110;;00701;10760;;;;;;;;;;;-2334
AR;102284041;20250901;3011;61110;;00901;10760;;;;;;;;;;;-1556
AR;102284041;20250901;3011;61110;;01001;10760;;;;;;;;;;;-5640.5
AR;102284041;20250901;3011;61110;;01101;10760;;;;;;;;;;;-1556
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-3112
AR;102284041;20250901;3011;61110;;07601;10760;;;;;;;;;;;-778
AR;102284041;20250901;3011;61110;;08301;10760;;;;;;;;;;;-972.5
AR;102284041;20250901;3011;61110;;15401;10760;;;;;;;;;;;-194.5
AR;102284041;20250901;3011;61110;;15402;10760;;;;;;;;;;;-3306.5
AR;102284041;20250901;3011;61110;;15501;10760;;;;;;;;;;;-2528.5
AR;102284041;20250901;3011;61110;;15601;10760;;;;;;;;;;;-2139.5
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-5640.5
AR;102284041;20250901;3011;61110;;15701;10760;;;;;;;;;;;-3695.5
AR;102284041;20250901;3011;61110;;01001;10760;;;;;;;;;;;-56.36
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-56.36
AR;102284041;20250901;3011;61110;;15501;10760;;;;;;;;;;;-56.36
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-75.15
AR;102284041;20250901;3011;61110;;15601;10760;;;;;;;;;;;-30.95
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-30.95
AR;102284041;20250901;3011;61110;;15701;10760;;;;;;;;;;;-61.9
AR;102284041;20250901;3011;61110;;00701;10760;;;;;;;;;;;-168.42
AR;102284041;20250901;3011;61110;;00901;10760;;;;;;;;;;;-95.74
AR;102284041;20250901;3011;61110;;01001;10760;;;;;;;;;;;-263.59
AR;102284041;20250901;3011;61110;;01101;10760;;;;;;;;;;;-97.84
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-96.41
AR;102284041;20250901;3011;61110;;07601;10760;;;;;;;;;;;-120.34
AR;102284041;20250901;3011;61110;;08301;10760;;;;;;;;;;;-73.38
AR;102284041;20250901;3011;61110;;15601;10760;;;;;;;;;;;-216.86
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-481.89
AR;102284041;20250901;3011;61110;;15701;10760;;;;;;;;;;;-264.82
AR;102284041;20250901;3011;61110;;00701;10760;;;;;;;;;;;-150.3
AR;102284041;20250901;3011;61110;;01001;10760;;;;;;;;;;;-150.3
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-300.6
AR;102284041;20250901;3011;61110;;07601;10760;;;;;;;;;;;-75.15
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-75.15
AR;102284041;20250901;3015;61110;;15601;10760;;;;;;;;;;;-630
AR;102284041;20250901;3011;61110;;00701;10760;;;;;;;;;;;-251.97
AR;102284041;20250901;3011;61110;;00901;10760;;;;;;;;;;;-125.98
AR;102284041;20250901;3011;61110;;01001;10760;;;;;;;;;;;-251.97
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-125.98
AR;102284041;20250901;3011;61110;;07601;10760;;;;;;;;;;;-125.98
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-93.94
AR;102284041;20250901;3011;61110;;00701;10760;;;;;;;;;;;-1001.22
AR;102284041;20250901;3011;61110;;00901;10760;;;;;;;;;;;-333.74
AR;102284041;20250901;3011;61110;;01001;10760;;;;;;;;;;;-500.61
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-166.87
AR;102284041;20250901;3011;61110;;07601;10760;;;;;;;;;;;-166.87
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-333.74
AR;102284041;20250901;3011;61110;;15701;10760;;;;;;;;;;;-667.48
AR;102284041;20250901;3011;61110;;00701;10760;;;;;;;;;;;-593.46
AR;102284041;20250901;3011;61110;;00901;10760;;;;;;;;;;;-197.82
AR;102284041;20250901;3011;61110;;01001;10760;;;;;;;;;;;-791.28
AR;102284041;20250901;3011;61110;;01101;10760;;;;;;;;;;;-593.46
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-593.46
AR;102284041;20250901;3011;61110;;08301;10760;;;;;;;;;;;-593.45
AR;102284041;20250901;3011;61110;;15601;10760;;;;;;;;;;;-1384.74
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-5143.32
AR;102284041;20250901;3011;61110;;15701;10760;;;;;;;;;;;-2571.66
AR;102284041;20250901;3011;61110;;00701;10760;;;;;;;;;;;-232.08
AR;102284041;20250901;3011;61110;;00901;10760;;;;;;;;;;;-232.08
AR;102284041;20250901;3011;61110;;01001;10760;;;;;;;;;;;-1160.4
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-464.16
AR;102284041;20250901;3011;61110;;08301;10760;;;;;;;;;;;-232.08
AR;102284041;20250901;3011;61110;;15601;10760;;;;;;;;;;;-464.16
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-464.16
AR;102284041;20250901;3011;61110;;15701;10760;;;;;;;;;;;-696.22
AR;102284041;20250901;3011;61110;;00701;10760;;;;;;;;;;;-150.3
AR;102284041;20250901;3011;61110;;01001;10760;;;;;;;;;;;-300.6
AR;102284041;20250901;3011;61110;;01101;10760;;;;;;;;;;;-300.6
AR;102284041;20250901;3011;61110;;01201;10760;;;;;;;;;;;-150.3
AR;102284041;20250901;3011;61110;;08301;10760;;;;;;;;;;;-300.6
AR;102284041;20250901;3011;61110;;15402;10760;;;;;;;;;;;-1653.3
AR;102284041;20250901;3011;61110;;15501;10760;;;;;;;;;;;-1503
AR;102284041;20250901;3011;61110;;15601;10760;;;;;;;;;;;-450.9
AR;102284041;20250901;3011;61110;;15602;10760;;;;;;;;;;;-2404.8
AR;102284041;20250901;3011;61110;;15701;10760;;;;;;;;;;;-601.2
AR;102284041;20250901;2970;;;;;;;;;;;;;;;4084043.49
AR;102284042;20250801;3740;550;;;;;;;;;;;;;;-0.05
AR;102284042;20250901;3740;550;;;;;;;;;;;;;;-11.73
AR;102284042;20250901;3740;550;;;;;;;;;;;;;;-0.04
AR;102284042;20250901;3740;550;;;;;;;;;;;;;;0.04
AR;102284042;20250901;3740;550;;;;;;;;;;;;;;0.08
AR;102284042;20250901;4721;61110;;19301;;;;;;;;;;;;5522
AR;102284042;20250901;3012;61110;;01901;;;;;;;;;;;2;-26262.15
AR;102284042;20250901;3290;61110;;01001;10572;;;;;;;;;;;-1011
AR;102284042;20250901;3242;550;;KST;10750;;;;;;;;;;;-7546
AR;102284042;20250901;3012;61110;;01901;;;;;;;;;;;2;-150
AR;102284042;20250901;2425;550;;KST;;;;;;;;;;;;-4060
AR;102284042;20250901;3011;61110;;00701;10502;;;;;;;;;;;-216049.59
AR;102284042;20250901;3011;61110;;00901;10502;;;;;;;;;;;-142501.54
AR;102284042;20250901;3011;61110;;01001;10502;;;;;;;;;;;-300213.09
AR;102284042;20250901;3011;61110;;01101;10502;;;;;;;;;;;-198866.35
AR;102284042;20250901;3011;61110;;01201;10502;;;;;;;;;;;-460765.32
AR;102284042;20250901;3011;61110;;01901;10502;;;;;;;;;;;-290222.57
AR;102284042;20250901;3011;61110;;07601;10502;;;;;;;;;;;-14652.07
AR;102284042;20250901;3011;61110;;08301;10502;;;;;;;;;;;-29204.2
AR;102284042;20250801;3011;61110;;19301;10502;;;;;;;;;;;-8637.58
AR;102284042;20250901;3011;61110;;19301;10502;;;;;;;;;;;-520053.52
AR;102284042;20250901;3010;61150;;21201;;;;;;;;;;;;-29188.16
AR;102284042;20250901;3011;61110;;00701;10501;;;;;;;;;;;-101680.38
AR;102284042;20250901;3011;61110;;00901;10501;;;;;;;;;;;-392903.09
AR;102284042;20250901;3011;61110;;01001;10501;;;;;;;;;;;-86231.3
AR;102284042;20250901;3011;61110;;01101;10501;;;;;;;;;;;-116094.45
AR;102284042;20250901;3011;61110;;01201;10501;;;;;;;;;;;-212421.09
AR;102284042;20250901;3011;61110;;01901;10501;;;;;;;;;;;-57347.95
AR;102284042;20250901;3011;61110;;07601;10501;;;;;;;;;;;-14238.72
AR;102284042;20250901;3011;61110;;19301;10501;;;;;;;;;;;-124882.01
AR;102284042;20250901;3015;61110;;00901;10520;;;;;;;;;;;-6432.64
AR;102284042;20250901;3015;61110;;01001;10520;;;;;;;;;;;-4020.4
AR;102284042;20250901;3015;61110;;01101;10520;;;;;;;;;;;-8040.8
AR;102284042;20250901;3015;61110;;01101;10520;;;;;;;;;;;-804.08
AR;102284042;20250901;3015;61110;;01201;10520;;;;;;;;;;;-6432.64
AR;102284042;20250901;3015;61110;;01901;10520;;;;;;;;;;;-4020.4
AR;102284042;20250901;3015;61110;;19301;10520;;;;;;;;;;;-7236.72
AR;102284042;20250901;3014;61110;;00901;10520;;;;;;;;;;2;-3015.3
AR;102284042;20250901;3014;61110;;01001;10520;;;;;;;;;;2;-1005.1
AR;102284042;20250901;3014;61110;;01101;10520;;;;;;;;;;2;-3015.3
AR;102284042;20250901;3014;61110;;01201;10520;;;;;;;;;;2;-861.51
AR;102284042;20250901;3013;61110;;01201;;;;;;;;;;;;-1620.82
AR;102284042;20250901;3015;61110;;00701;10510;;;;;;;;;;;-9706.39
AR;102284042;20250901;3015;61110;;00701;10510;;;;;;;;;;;-402.04
AR;102284042;20250901;3015;61110;;00901;10510;;;;;;;;;;;-11601.71
AR;102284042;20250901;3015;61110;;01001;10510;;;;;;;;;;;-10797.64
AR;102284042;20250901;3015;61110;;01101;10510;;;;;;;;;;;-8729.99
AR;102284042;20250901;3015;61110;;01201;10510;;;;;;;;;;;-11601.72
AR;102284042;20250901;3015;61110;;01901;10510;;;;;;;;;;;-7466.46
AR;102284042;20250901;3015;61110;;07601;10510;;;;;;;;;;;-689.21
AR;102284042;20250901;3015;61110;;08301;10510;;;;;;;;;;;-1148.68
AR;102284042;20250801;3015;61110;;19301;10510;;;;;;;;;;;-402.04
AR;102284042;20250901;3015;61110;;19301;10510;;;;;;;;;;;-12463.25
AR;102284042;20250901;3014;61110;;00701;10510;;;;;;;;;;2;-1507.65
AR;102284042;20250901;3014;61110;;00901;10510;;;;;;;;;;2;-1364.06
AR;102284042;20250901;3014;61110;;01001;10510;;;;;;;;;;2;-1005.1
AR;102284042;20250901;3014;61110;;01101;10510;;;;;;;;;;2;-717.92
AR;102284042;20250901;3014;61110;;01101;10510;;;;;;;;;;2;-358.96
AR;102284042;20250901;3014;61110;;01901;10510;;;;;;;;;;2;-1005.1
AR;102284042;20250901;3014;61110;;07601;10510;;;;;;;;;;2;-861.51
AR;102284042;20250901;3019;61110;;00701;10500;;;;;;;;;;;-337.85
AR;102284042;20250901;3019;61110;;01001;10500;;;;;;;;;;;-3964.25
AR;102284042;20250901;3019;61110;;01101;10500;;;;;;;;;;;-585.35
AR;102284042;20250901;3019;61110;;01201;10500;;;;;;;;;;;-1039.31
AR;102284042;20250901;3019;61110;;01901;10500;;;;;;;;;;;-277.79
AR;102284042;20250901;3019;61110;;07601;10500;;;;;;;;;;;-1261.5
AR;102284042;20250901;3019;61110;;19301;10500;;;;;;;;;;;-1588.01
AR;102284042;20250801;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284042;20250901;2420;550;;KST;10162;;;;;;;;;;;-6690
AR;102284042;20250901;3694;61110;;00901;10587;;;;;;;;;;2;-5192.3
AR;102284042;20250901;3290;61110;;01201;10574;;;;;;;;;;;-450
AR;102284042;20250901;3018;61110;;00701;;;;;;;;;;;;-632.67
AR;102284042;20250901;3018;61110;;00901;;;;;;;;;;;;-406
AR;102284042;20250901;3018;61110;;01001;;;;;;;;;;;;-1756.23
AR;102284042;20250901;3018;61110;;01101;;;;;;;;;;;;-2117.07
AR;102284042;20250901;3018;61110;;01201;;;;;;;;;;;;-1571.64
AR;102284042;20250901;3018;61110;;01901;;;;;;;;;;;;-2256.78
AR;102284042;20250901;3018;61110;;07601;;;;;;;;;;;;-172.48
AR;102284042;20250901;3018;61110;;08301;;;;;;;;;;;;-523.42
AR;102284042;20250901;3018;61110;;19301;;;;;;;;;;;;-3961.3
AR;102284042;20250901;3018;61110;;00701;;;;;;;;;;;;-1111.74
AR;102284042;20250901;3018;61110;;00901;;;;;;;;;;;;-393.99
