Voucher Type;Voucher No;Voucher Date;Account;Posting 1;Posting 2;Posting 3;Posting 4;Posting 5;Period Start;No of Periods;Subledger No;Invoice Date;Invoice No;OCR;Due Date;Text;TaxRule;Amount
AR;202298014;20250814;1530;;;;;;;;P031177;20250814;552509353602651;552509353602651;20250831;;;9127
AR;202298014;20250814;1530;;;;;;;;P005861;20250814;552509353602750;552509353602750;20250831;;;7375
AR;202298014;20250814;1530;;;;;;;;P069030;20250814;552509353602859;552509353602859;20250831;;;7059
AR;202298014;20250814;1530;;;;;;;;P070398;20250814;552509352839650;552509352839650;20250831;;;7917
AR;202298014;20250814;1530;;;;;;;;P130625;20250814;552509353602958;552509353602958;20250831;;;5267
AR;202298014;20250814;1530;;;;;;;;P052285;20250814;552509353603055;552509353603055;20250831;;;8476
AR;202298014;20250814;1530;;;;;;;;P077406;20250814;552509353603154;552509353603154;20250831;;;8768
AR;202298014;20250814;1530;;;;;;;;P068131;20250814;552509353603253;552509353603253;20250831;;;6271
AR;202298014;20250814;1530;;;;;;;;P064829;20250814;552509353603352;552509353603352;20250831;;;9210
AR;202298014;20250814;1530;;;;;;;;P184691;20250814;552509353603451;552509353603451;20250831;;;8317
AR;202298014;20250814;1530;;;;;;;;P065814;20250814;552509352839759;552509352839759;20250831;;;11347
AR;202298014;20250814;1530;;;;;;;;P118244;20250814;552509352839858;552509352839858;20250831;;;7621
AR;202298014;20250814;1530;;;;;;;;P141373;20250814;552509352839957;552509352839957;20250831;;;6093
AR;202298014;20250814;1530;;;;;;;;P040213;20250814;552509353603550;552509353603550;20250831;;;9663
AR;202298014;20250814;1530;;;;;;;;P009530;20250814;552509353603659;552509353603659;20250831;;;7174
AR;202298014;20250814;1530;;;;;;;;P029017;20250814;552509352840054;552509352840054;20250831;;;5536
AR;202298014;20250814;1530;;;;;;;;P057817;20250814;552509352840153;552509352840153;20250831;;;10112
AR;202298014;20250814;1530;;;;;;;;P081039;20250814;552509352840252;552509352840252;20250831;;;10478
AR;202298014;20250814;1530;;;;;;;;P086546;20250814;552509352840351;552509352840351;20250831;;;8422
AR;202298014;20250814;2970;;;;;;;;;;;;;;;-4042482.42
AR;202298015;20250814;1530;;;;;;;;P005888;20250814;552509353603758;552509353603758;20250831;;;6942
AR;202298015;20250814;1530;;;;;;;;P080063;20250814;552509352840450;552509352840450;20250831;;;6421
AR;202298015;20250814;1530;;;;;;;;P085697;20250814;552509352840559;552509352840559;20250831;;;8005
AR;202298015;20250814;1530;;;;;;;;P079954;20250814;552509352840658;552509352840658;20250831;;;8293
AR;202298015;20250814;1530;;;;;;;;P077163;20250814;552509352840757;552509352840757;20250831;;;7153
AR;202298015;20250814;1530;;;;;;;;P072473;20250814;552509352840856;552509352840856;20250831;;;7466
AR;202298015;20250814;1530;;;;;;;;P060658;20250814;552509353603857;552509353603857;20250831;;;8465
AR;202298015;20250814;1530;;;;;;;;P059089;20250814;552509352840955;552509352840955;20250831;;;7554
AR;202298015;20250814;1530;;;;;;;;P140467;20250814;552509352841052;552509352841052;20250831;;;8068
AR;202298015;20250814;1530;;;;;;;;P149756;20250814;552509352841151;552509352841151;20250831;;;6872
AR;202298015;20250814;1530;;;;;;;;P025354;20250814;552509352841250;552509352841250;20250831;;;8049
AR;202298015;20250814;1530;;;;;;;;P084825;20250814;552509353603956;552509353603956;20250831;;;7498
AR;202298015;20250814;1530;;;;;;;;P164261;20250814;552509352841359;552509352841359;20250831;;;7612
AR;202298015;20250814;1530;;;;;;;;P031267;20250814;552509352841458;552509352841458;20250831;;;7430
AR;202298015;20250814;1530;;;;;;;;P046947;20250814;552509353604053;552509353604053;20250831;;;7621
AR;202298015;20250814;1530;;;;;;;;P146034;20250814;552509352841557;552509352841557;20250831;;;11432
AR;202298015;20250814;1530;;;;;;;;P044751;20250814;552509353604152;552509353604152;20250831;;;7256
AR;202298015;20250814;1530;;;;;;;;P081403;20250814;552509352841656;552509352841656;20250831;;;6319
AR;202298015;20250814;1530;;;;;;;;P014873;20250814;552509352841755;552509352841755;20250831;;;7573
AR;202298015;20250814;1530;;;;;;;;P159636;20250814;552509352841854;552509352841854;20250831;;;8085
AR;202298015;20250814;1530;;;;;;;;P071517;20250814;552509353604251;552509353604251;20250831;;;6692
AR;202298015;20250814;1530;;;;;;;;P078567;20250814;552509353604350;552509353604350;20250831;;;7707
AR;202298015;20250814;1530;;;;;;;;P069689;20250814;552509352841953;552509352841953;20250831;;;10117
AR;202298015;20250814;1530;;;;;;;;P052550;20250814;552509352842050;552509352842050;20250831;;;10172
AR;202298015;20250814;1530;;;;;;;;P072986;20250814;552509352842159;552509352842159;20250831;;;9019
AR;202298015;20250814;1530;;;;;;;;P146786;20250814;552509353604459;552509353604459;20250831;;;6029
AR;202298015;20250814;1530;;;;;;;;P078963;20250814;552509352842258;552509352842258;20250831;;;9160
AR;202298015;20250814;1530;;;;;;;;P086716;20250814;552509352842357;552509352842357;20250831;;;8965
AR;202298015;20250814;1530;;;;;;;;P138740;20250814;552509352842456;552509352842456;20250831;;;5891
AR;202298015;20250814;1530;;;;;;;;P064145;20250814;552509353604558;552509353604558;20250831;;;9128
AR;202298015;20250814;1530;;;;;;;;P152606;20250814;552509352842555;552509352842555;20250831;;;9882
AR;202298015;20250814;1530;;;;;;;;P086285;20250814;552509353604657;552509353604657;20250831;;;8220
AR;202298015;20250814;1530;;;;;;;;P078829;20250814;552509352842654;552509352842654;20250831;;;8289
AR;202298015;20250814;1530;;;;;;;;P134379;20250814;552509352842753;552509352842753;20250831;;;5883
AR;202298015;20250814;1530;;;;;;;;P063806;20250814;552509352842852;552509352842852;20250831;;;7880
AR;202298015;20250814;1530;;;;;;;;P117470;20250814;552509352842951;552509352842951;20250831;;;5597
AR;202298015;20250814;1530;;;;;;;;P111702;20250814;552509352843058;552509352843058;20250831;;;10293
AR;202298015;20250814;1530;;;;;;;;P083627;20250814;552509353604756;552509353604756;20250831;;;8044
AR;202298015;20250814;1530;;;;;;;;P114057;20250814;552509352843157;552509352843157;20250831;;;10615
AR;202298015;20250814;1530;;;;;;;;P100909;20250814;552509353604855;552509353604855;20250831;;;8057
AR;202298015;20250814;1530;;;;;;;;P063318;20250814;552509353604954;552509353604954;20250831;;;5713
AR;202298015;20250814;1530;;;;;;;;P115101;20250814;552509352843256;552509352843256;20250831;;;10649
AR;202298015;20250814;1530;;;;;;;;P082322;20250814;552509353605050;552509353605050;20250831;;;8318.93
AR;202298015;20250814;1530;;;;;;;;P071794;20250814;552509353605159;552509353605159;20250831;;;5518
AR;202298015;20250814;1530;;;;;;;;P073380;20250814;552509352843355;552509352843355;20250831;;;10030
AR;202298015;20250814;1530;;;;;;;;P073016;20250814;552509352843454;552509352843454;20250831;;;10452
AR;202298015;20250814;1530;;;;;;;;P083838;20250814;552509353605258;552509353605258;20250831;;;8158
AR;202298015;20250814;1530;;;;;;;;P047477;20250814;552509352843553;552509352843553;20250831;;;7083.49
AR;202298015;20250814;1530;;;;;;;;P081795;20250814;552509352843652;552509352843652;20250831;;;6864
AR;202298015;20250814;1530;;;;;;;;P026267;20250814;552509352843751;552509352843751;20250831;;;8292
AR;202298015;20250814;1530;;;;;;;;P078114;20250814;552509353605357;552509353605357;20250831;;;8102
AR;202298015;20250814;1530;;;;;;;;P022502;20250814;552509352843850;552509352843850;20250831;;;6753
AR;202298015;20250814;1530;;;;;;;;P078933;20250814;552509352843959;552509352843959;20250831;;;8392
AR;202298015;20250814;1530;;;;;;;;P069938;20250814;552509352844056;552509352844056;20250831;;;7758
AR;202298015;20250814;1530;;;;;;;;P121300;20250814;552509352844155;552509352844155;20250831;;;8490
AR;202298015;20250814;1530;;;;;;;;P100204;20250814;552509352844254;552509352844254;20250831;;;8349
AR;202298015;20250814;1530;;;;;;;;P113278;20250814;552509353605456;552509353605456;20250831;;;6642
AR;202298015;20250814;1530;;;;;;;;P066196;20250814;552509352844353;552509352844353;20250831;;;7312
AR;202298015;20250814;1530;;;;;;;;P074120;20250814;552509352844452;552509352844452;20250831;;;7329
AR;202298015;20250814;1530;;;;;;;;P149789;20250814;552509352844551;552509352844551;20250831;;;7819
AR;202298015;20250814;1530;;;;;;;;P046567;20250814;552509352844650;552509352844650;20250831;;;7528
AR;202298015;20250814;1530;;;;;;;;P004963;20250814;552509353605555;552509353605555;20250831;;;8378
AR;202298015;20250814;1530;;;;;;;;P103359;20250814;552509352844759;552509352844759;20250831;;;10763
AR;202298015;20250814;1530;;;;;;;;P010990;20250814;552509352844858;552509352844858;20250831;;;7558
AR;202298015;20250814;1530;;;;;;;;P063901;20250814;552509352844957;552509352844957;20250831;;;6667
AR;202298015;20250814;1530;;;;;;;;P021742;20250814;552509353605654;552509353605654;20250831;;;8603
AR;202298015;20250814;1530;;;;;;;;P075612;20250814;552509353605753;552509353605753;20250831;;;7852
AR;202298015;20250814;1530;;;;;;;;P069765;20250814;552509353605852;552509353605852;20250831;;;6764
AR;202298015;20250814;1530;;;;;;;;P171839;20250814;552509352845053;552509352845053;20250831;;;8567
AR;202298015;20250814;1530;;;;;;;;P119600;20250814;552509352845152;552509352845152;20250831;;;11092
AR;202298015;20250814;1530;;;;;;;;P071474;20250814;552509352845251;552509352845251;20250831;;;7957
AR;202298015;20250814;1530;;;;;;;;P085142;20250814;552509352845350;552509352845350;20250831;;;8012
AR;202298015;20250814;1530;;;;;;;;P130920;20250814;552509353605951;552509353605951;20250831;;;6625
AR;202298015;20250814;1530;;;;;;;;P054906;20250814;552509353606058;552509353606058;20250831;;;8847
AR;202298015;20250814;1530;;;;;;;;P094719;20250814;552509352845459;552509352845459;20250831;;;9395
AR;202298015;20250814;1530;;;;;;;;P081079;20250814;552509353606157;552509353606157;20250831;;;5744
AR;202298015;20250814;1530;;;;;;;;P091059;20250814;552509352845558;552509352845558;20250831;;;10469
AR;202298015;20250814;1530;;;;;;;;P032072;20250814;552509353606256;552509353606256;20250831;;;7982
AR;202298015;20250814;1530;;;;;;;;P065012;20250814;552509353606355;552509353606355;20250831;;;7854
AR;202298015;20250814;1530;;;;;;;;P085747;20250814;552509352845657;552509352845657;20250831;;;8091
AR;202298015;20250814;1530;;;;;;;;P006936;20250814;552509352845756;552509352845756;20250831;;;5560
AR;202298015;20250814;1530;;;;;;;;P065941;20250814;552509353606454;552509353606454;20250831;;;8871
AR;202298015;20250814;1530;;;;;;;;P005931;20250814;552509352845855;552509352845855;20250831;;;7071
AR;202298015;20250814;1530;;;;;;;;P192236;20250814;552509352845954;552509352845954;20250831;;;5814
AR;202298015;20250814;1530;;;;;;;;P077389;20250814;552509352846051;552509352846051;20250831;;;9924
AR;202298015;20250814;1530;;;;;;;;P082821;20250814;552509352846150;552509352846150;20250831;;;7313
AR;202298015;20250814;1530;;;;;;;;P030837;20250814;552509353606553;552509353606553;20250831;;;10267
AR;202298015;20250814;1530;;;;;;;;P149318;20250814;552509352846259;552509352846259;20250831;;;7820
AR;202298015;20250814;1530;;;;;;;;P111242;20250814;552509353606652;552509353606652;20250831;;;5811
AR;202298015;20250814;1530;;;;;;;;P134915;20250814;552509352846358;552509352846358;20250831;;;9597
AR;202298015;20250814;1530;;;;;;;;P184318;20250814;552509352846457;552509352846457;20250831;;;8324
AR;202298015;20250814;1530;;;;;;;;P140569;20250814;552509352846556;552509352846556;20250831;;;5493
AR;202298015;20250814;1530;;;;;;;;P084736;20250814;552509352846655;552509352846655;20250831;;;10511
AR;202298015;20250814;1530;;;;;;;;P094469;20250814;552509352846754;552509352846754;20250831;;;7980
AR;202298015;20250814;1530;;;;;;;;P064654;20250814;552509353606751;552509353606751;20250831;;;5581
AR;202298015;20250814;1530;;;;;;;;P057021;20250814;552509352846853;552509352846853;20250831;;;7676
AR;202298015;20250814;1530;;;;;;;;P023415;20250814;552509352846952;552509352846952;20250831;;;6606
AR;202298015;20250814;1530;;;;;;;;P195590;20250814;552509352847059;552509352847059;20250831;;;8110
AR;202298015;20250814;1530;;;;;;;;P201182;20250814;552509352847158;552509352847158;20250831;;;7813
AR;202298015;20250814;1530;;;;;;;;P006955;20250814;552509353606850;552509353606850;20250831;;;6043
AR;202298015;20250814;1530;;;;;;;;P087078;20250814;552509352847257;552509352847257;20250831;;;8066
AR;202298015;20250814;1530;;;;;;;;P077993;20250814;552509352847356;552509352847356;20250831;;;7850
AR;202298015;20250814;1530;;;;;;;;P026034;20250814;552509352847455;552509352847455;20250831;;;8312
AR;202298015;20250814;1530;;;;;;;;P121540;20250814;552509353606959;552509353606959;20250831;;;7278
AR;202298015;20250814;1530;;;;;;;;P009068;20250814;552509353607056;552509353607056;20250831;;;5993
AR;202298015;20250814;1530;;;;;;;;P071806;20250814;552509352847554;552509352847554;20250831;;;7489
AR;202298015;20250814;1530;;;;;;;;P115776;20250814;552509352847653;552509352847653;20250831;;;8521
AR;202298015;20250814;1530;;;;;;;;P073463;20250814;552509353607155;552509353607155;20250831;;;6669
AR;202298015;20250814;1530;;;;;;;;P047232;20250814;552509352847752;552509352847752;20250831;;;7181
AR;202298015;20250814;1530;;;;;;;;P016146;20250814;552509352847851;552509352847851;20250831;;;7552
AR;202298015;20250814;1530;;;;;;;;P105292;20250814;552509353607254;552509353607254;20250831;;;10674
AR;202298015;20250814;1530;;;;;;;;P132811;20250814;552509353607353;552509353607353;20250831;;;7923
AR;202298015;20250814;1530;;;;;;;;P114998;20250814;552509352847950;552509352847950;20250831;;;6832
AR;202298015;20250814;1530;;;;;;;;P020544;20250814;552509352848057;552509352848057;20250831;;;8010
AR;202298015;20250814;1530;;;;;;;;P146391;20250814;552509352848156;552509352848156;20250831;;;8050
AR;202298015;20250814;1530;;;;;;;;P152296;20250814;552509353607452;552509353607452;20250831;;;6378
AR;202298015;20250814;1530;;;;;;;;P083109;20250814;552509352848255;552509352848255;20250831;;;8691
AR;202298015;20250814;1530;;;;;;;;P068658;20250814;552509352848354;552509352848354;20250831;;;10240
AR;202298015;20250814;1530;;;;;;;;P016067;20250814;552509352848453;552509352848453;20250831;;;7895
AR;202298015;20250814;1530;;;;;;;;P081926;20250814;552509353607551;552509353607551;20250831;;;8022
AR;202298015;20250814;1530;;;;;;;;P067025;20250814;552509352848552;552509352848552;20250831;;;6229
AR;202298015;20250814;1530;;;;;;;;P003937;20250814;552509352848651;552509352848651;20250831;;;10289
AR;202298015;20250814;1530;;;;;;;;P044262;20250814;552509352848750;552509352848750;20250831;;;6017
AR;202298015;20250814;1530;;;;;;;;P063385;20250814;552509353607650;552509353607650;20250831;;;8819
AR;202298015;20250814;1530;;;;;;;;P066040;20250814;552509352848859;552509352848859;20250831;;;7975
AR;202298015;20250814;1530;;;;;;;;P080130;20250814;552509352848958;552509352848958;20250831;;;7617
AR;202298015;20250814;1530;;;;;;;;P122581;20250814;552509352849055;552509352849055;20250831;;;9000
AR;202298015;20250814;1530;;;;;;;;P048272;20250814;552509353607759;552509353607759;20250831;;;5909
AR;202298015;20250814;1530;;;;;;;;P112933;20250814;552509352849154;552509352849154;20250831;;;10174
AR;202298015;20250814;1530;;;;;;;;P056982;20250814;552509352849253;552509352849253;20250831;;;7222
AR;202298015;20250814;1530;;;;;;;;P008079;20250814;552509352849352;552509352849352;20250831;;;6256
AR;202298015;20250814;1530;;;;;;;;P069558;20250814;552509352849451;552509352849451;20250831;;;9594
AR;202298015;20250814;1530;;;;;;;;P144730;20250814;552509352849550;552509352849550;20250831;;;8293
AR;202298015;20250814;1530;;;;;;;;P072094;20250814;552509352849659;552509352849659;20250831;;;11843
AR;202298015;20250814;1530;;;;;;;;P085152;20250814;552509352849758;552509352849758;20250831;;;8294
AR;202298015;20250814;1530;;;;;;;;P073834;20250814;552509353607858;552509353607858;20250831;;;5609
AR;202298015;20250814;1530;;;;;;;;P009057;20250814;552509352849857;552509352849857;20250831;;;9679
AR;202298015;20250814;1530;;;;;;;;P069584;20250814;552509353607957;552509353607957;20250831;;;8006
AR;202298015;20250814;1530;;;;;;;;P119493;20250814;552509352849956;552509352849956;20250831;;;5716
AR;202298015;20250814;1530;;;;;;;;P080221;20250814;552509352850053;552509352850053;20250831;;;9319
AR;202298015;20250814;1530;;;;;;;;P064775;20250814;552509352850152;552509352850152;20250831;;;10271
AR;202298015;20250814;1530;;;;;;;;P063621;20250814;552509353608054;552509353608054;20250831;;;7967
AR;202298015;20250814;1530;;;;;;;;P183729;20250814;552509352850251;552509352850251;20250831;;;7972
AR;202298015;20250814;1530;;;;;;;;P010045;20250814;552509353608153;552509353608153;20250831;;;5295
AR;202298015;20250814;1530;;;;;;;;P023468;20250814;552509353608252;552509353608252;20250831;;;9297
AR;202298015;20250814;1530;;;;;;;;P069272;20250814;552509352850350;552509352850350;20250831;;;7481
AR;202298015;20250814;1530;;;;;;;;P147095;20250814;552509353608351;552509353608351;20250831;;;5898
AR;202298015;20250814;1530;;;;;;;;P082443;20250814;552509353608450;552509353608450;20250831;;;8454
AR;202298015;20250814;1530;;;;;;;;P089241;20250814;552509353608559;552509353608559;20250831;;;8068
AR;202298015;20250814;1530;;;;;;;;P063138;20250814;552509352850459;552509352850459;20250831;;;7199
AR;202298015;20250814;1530;;;;;;;;P180478;20250814;552509352850558;552509352850558;20250831;;;5856
AR;202298015;20250814;1530;;;;;;;;P156916;20250814;552509352850657;552509352850657;20250831;;;11074
AR;202298015;20250814;1530;;;;;;;;P005209;20250814;552509353608658;552509353608658;20250831;;;7017
AR;202298015;20250814;1530;;;;;;;;P084225;20250814;552509352850756;552509352850756;20250831;;;5755
AR;202298015;20250814;1530;;;;;;;;P004526;20250814;552509352850855;552509352850855;20250831;;;8483
AR;202298015;20250814;1530;;;;;;;;P133794;20250814;552509352850954;552509352850954;20250831;;;9322
AR;202298015;20250814;1530;;;;;;;;P056868;20250814;552509352851051;552509352851051;20250831;;;11696
AR;202298015;20250814;1530;;;;;;;;P109246;20250814;552509352851150;552509352851150;20250831;;;8129
AR;202298015;20250814;1530;;;;;;;;P081517;20250814;552509352851259;552509352851259;20250831;;;5663
AR;202298015;20250814;1530;;;;;;;;P186483;20250814;552509352851358;552509352851358;20250831;;;9517
AR;202298015;20250814;1530;;;;;;;;P032385;20250814;552509353608757;552509353608757;20250831;;;7764
AR;202298015;20250814;1530;;;;;;;;P081507;20250814;552509352851457;552509352851457;20250831;;;5707
AR;202298015;20250814;1530;;;;;;;;P031701;20250814;552509352851556;552509352851556;20250831;;;13727
AR;202298015;20250814;1530;;;;;;;;P013663;20250814;552509353608856;552509353608856;20250831;;;6711
AR;202298015;20250814;1530;;;;;;;;P129702;20250814;552509353608955;552509353608955;20250831;;;8278
AR;202298015;20250814;1530;;;;;;;;P082545;20250814;552509352851655;552509352851655;20250831;;;7868
AR;202298015;20250814;1530;;;;;;;;P086817;20250814;552509352851754;552509352851754;20250831;;;8046
AR;202298015;20250814;1530;;;;;;;;P017160;20250814;552509353609052;552509353609052;20250831;;;8534
AR;202298015;20250814;1530;;;;;;;;P004913;20250814;552509353609151;552509353609151;20250831;;;8346
AR;202298015;20250814;1530;;;;;;;;P125042;20250814;552509352851853;552509352851853;20250831;;;8466.77
AR;202298015;20250814;1530;;;;;;;;P020097;20250814;552509353609250;552509353609250;20250831;;;7638
AR;202298015;20250814;1530;;;;;;;;P056651;20250814;552509352851952;552509352851952;20250831;;;8717
AR;202298015;20250814;1530;;;;;;;;P005890;20250814;552509353609359;552509353609359;20250831;;;9174
AR;202298015;20250814;1530;;;;;;;;P084972;20250814;552509353609458;552509353609458;20250831;;;7537
AR;202298015;20250814;1530;;;;;;;;P144602;20250814;552509353609557;552509353609557;20250831;;;8095
AR;202298015;20250814;1530;;;;;;;;P158944;20250814;552509353609656;552509353609656;20250831;;;8144
AR;202298015;20250814;1530;;;;;;;;P078104;20250814;552509353609755;552509353609755;20250831;;;9539
AR;202298015;20250814;1530;;;;;;;;P080693;20250814;552509353609854;552509353609854;20250831;;;8009
AR;202298015;20250814;1530;;;;;;;;P209040;20250814;552509352852059;552509352852059;20250831;;;7722
AR;202298015;20250814;1530;;;;;;;;P083383;20250814;552509352852158;552509352852158;20250831;;;9675
AR;202298015;20250814;1530;;;;;;;;P068554;20250814;552509353609953;552509353609953;20250831;;;9094
AR;202298015;20250814;1530;;;;;;;;P049914;20250814;552509353610050;552509353610050;20250831;;;7334
AR;202298015;20250814;1530;;;;;;;;P023724;20250814;552509352852257;552509352852257;20250831;;;7479
AR;202298015;20250814;1530;;;;;;;;P061904;20250814;552509352852356;552509352852356;20250831;;;8523
AR;202298015;20250814;1530;;;;;;;;P004957;20250814;552509353610159;552509353610159;20250831;;;8993
AR;202298015;20250814;1530;;;;;;;;P150401;20250814;552509353610258;552509353610258;20250831;;;6978
AR;202298015;20250814;1530;;;;;;;;P050680;20250814;552509352852455;552509352852455;20250831;;;11195
AR;202298015;20250814;1530;;;;;;;;P085549;20250814;552509352852554;552509352852554;20250831;;;11531
AR;202298015;20250814;1530;;;;;;;;P065508;20250814;552509353610357;552509353610357;20250831;;;12614
AR;202298015;20250814;1530;;;;;;;;P051878;20250814;552509352852653;552509352852653;20250831;;;11253
AR;202298015;20250814;1530;;;;;;;;P067622;20250814;552509352852752;552509352852752;20250831;;;12301
AR;202298015;20250814;1530;;;;;;;;P065381;20250814;552509352852851;552509352852851;20250831;;;11306
AR;202298015;20250814;1530;;;;;;;;P047975;20250814;552509353610456;552509353610456;20250831;;;11542
AR;202298015;20250814;1530;;;;;;;;P066197;20250814;552509352852950;552509352852950;20250831;;;12296
AR;202298015;20250814;1530;;;;;;;;P065596;20250814;552509353610555;552509353610555;20250831;;;11544
AR;202298015;20250814;1530;;;;;;;;P172475;20250814;552509352853057;552509352853057;20250831;;;359
AR;202298015;20250814;1530;;;;;;;;P084693;20250814;552509352853156;552509352853156;20250831;;;7540
AR;202298015;20250814;1530;;;;;;;;P136142;20250814;552509352853255;552509352853255;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P078659;20250814;552509352853354;552509352853354;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P076360;20250814;552509352853453;552509352853453;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P081194;20250814;552509353610654;552509353610654;20250831;;;215
AR;202298015;20250814;1530;;;;;;;;P075485;20250814;552509352853552;552509352853552;20250831;;;287
AR;202298015;20250814;1530;;;;;;;;P122753;20250814;552509352853651;552509352853651;20250831;;;215
AR;202298015;20250814;1530;;;;;;;;P073830;20250814;552509352853750;552509352853750;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P186031;20250814;552509352853859;552509352853859;20250831;;;215
AR;202298015;20250814;1530;;;;;;;;P083989;20250814;552509352853958;552509352853958;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P207258;20250814;552509352854055;552509352854055;20250831;;;431
AR;202298015;20250814;1530;;;;;;;;P008756;20250814;552509353610753;552509353610753;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P187019;20250814;552509352854154;552509352854154;20250831;;;215
AR;202298015;20250814;1530;;;;;;;;P008756;20250814;552509353610852;552509353610852;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P044292;20250814;552509352854253;552509352854253;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P064558;20250814;552509353610951;552509353610951;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P141761;20250814;552509352854352;552509352854352;20250831;;;287
AR;202298015;20250814;1530;;;;;;;;P076485;20250814;552509352854451;552509352854451;20250831;;;8253
AR;202298015;20250814;1530;;;;;;;;P077209;20250814;552509352854550;552509352854550;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P070148;20250814;552509353611058;552509353611058;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P141761;20250814;552509352854956;552509352854956;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P021333;20250814;552509353611157;552509353611157;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P082545;20250814;552509352855052;552509352855052;20250831;;;287
AR;202298015;20250814;1530;;;;;;;;P086169;20250814;552509353611256;552509353611256;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P082443;20250814;552509353611355;552509353611355;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P077389;20250814;552509352855151;552509352855151;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P114057;20250814;552509352855250;552509352855250;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P073380;20250814;552509352855359;552509352855359;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P083286;20250814;552509352855458;552509352855458;20250831;;;8996
AR;202298015;20250814;1530;;;;;;;;P082221;20250814;552509353611454;552509353611454;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P182887;20250814;552509352855557;552509352855557;20250831;;;215
AR;202298015;20250814;1530;;;;;;;;P072398;20250814;552509353611553;552509353611553;20250831;;;172
AR;202298015;20250814;1530;;;;;;;;P169505;20250814;552509352855656;552509352855656;20250831;;;862
AR;202298015;20250814;1530;;;;;;;;P121927;20250814;552509352855755;552509352855755;20250831;;;503
AR;202298015;20250814;1530;;;;;;;;P004963;20250814;552509353611652;552509353611652;20250831;;;402
AR;202298015;20250814;1530;;;;;;;;P031176;20250814;552509353611751;552509353611751;20250831;;;689
AR;202298015;20250814;1530;;;;;;;;P008756;20250814;552509353611850;552509353611850;20250831;;;689
AR;202298015;20250814;1530;;;;;;;;P021333;20250814;552509353611959;552509353611959;20250831;;;689
AR;202298015;20250814;1530;;;;;;;;P162875;20250814;552509353612056;552509353612056;20250831;;;689
AR;202298015;20250814;1530;;;;;;;;P009715;20250814;552509352855854;552509352855854;20250831;;;689
AR;202298015;20250814;1530;;;;;;;;P206923;20250814;552509352855953;552509352855953;20250831;;;862
AR;202298015;20250814;1530;;;;;;;;P041848;20250814;552509353612155;552509353612155;20250831;;;6527
AR;202298015;20250814;1530;;;;;;;;P076314;20250814;552509352856050;552509352856050;20250831;;;7875
AR;202298015;20250814;1530;;;;;;;;P004986;20250814;552509352856159;552509352856159;20250831;;;6576
AR;202298015;20250814;1530;;;;;;;;P021539;20250814;552509353612254;552509353612254;20250831;;;8133
AR;202298015;20250814;1530;;;;;;;;P006389;20250814;552509353612353;552509353612353;20250831;;;8059
AR;202298015;20250814;1530;;;;;;;;P031902;20250814;552509352856258;552509352856258;20250831;;;7955
AR;202298015;20250814;1530;;;;;;;;P013224;20250814;552509352856357;552509352856357;20250831;;;7419
AR;202298015;20250814;1530;;;;;;;;P078742;20250814;552509352856456;552509352856456;20250831;;;8441
AR;202298015;20250814;1530;;;;;;;;P152539;20250814;552509353612452;552509353612452;20250831;;;5144
AR;202298015;20250814;1530;;;;;;;;P082530;20250814;552509352856555;552509352856555;20250831;;;5000
AR;202298015;20250814;1530;;;;;;;;P072149;20250814;552509353612551;552509353612551;20250831;;;8492
AR;202298015;20250814;1530;;;;;;;;P016140;20250814;552509353612650;552509353612650;20250831;;;7967
AR;202298015;20250814;1530;;;;;;;;P116239;20250814;552509352856654;552509352856654;20250831;;;7979
AR;202298015;20250814;1530;;;;;;;;P030125;20250814;552509352856753;552509352856753;20250831;;;8939
AR;202298015;20250814;1530;;;;;;;;P078594;20250814;552509352856852;552509352856852;20250831;;;7441
AR;202298015;20250814;1530;;;;;;;;P023000;20250814;552509353612759;552509353612759;20250831;;;8083
AR;202298015;20250814;1530;;;;;;;;P078729;20250814;552509352856951;552509352856951;20250831;;;7565
AR;202298015;20250814;1530;;;;;;;;P146404;20250814;552509352857058;552509352857058;20250831;;;9205
AR;202298015;20250814;1530;;;;;;;;P072096;20250814;552509353612858;552509353612858;20250831;;;4768
AR;202298015;20250814;1530;;;;;;;;P044996;20250814;552509352857157;552509352857157;20250831;;;4700
AR;202298015;20250814;1530;;;;;;;;P005028;20250814;552509353612957;552509353612957;20250831;;;6550
